JobTitle,JobPostingURL,Locations,CompanyName,CompanyTagline,CompanyFounded,EmployeeCount,AboutCompany,Skills,Job ID
Frontend Engineer (React.js),https://www.instahyre.com/job-329643-frontend-engineer-reactjs-at-cashfree-delhi/,Delhi,Cashfree,Making Payments Simple For India,2015.0,500,"Cashfree offers payment gateway and invoicing solutions to businesses, along with a money transfer API. The company is s backed by Y Combinator and incubated by Paypal. Customers include Dunzo, Nykaa, etc. ","React.js, JavaScript, CSS, HTML, web3.js",329643
Fullstack Developer (Java),https://www.instahyre.com/job-325481-fullstack-developer-java-at-anunta-technologies-mumbai/,Mumbai,Anunta Technologies,Unparalleled expertise in putting the U at the very center of EUC,2012.0,500,"Anuntac provides Application Delivery as a Service (ADaaS) on its proprietary platform. Also offers managed hosted desktops, remote infrastructure management, service desk, managed data center services and more.","Java, API Testing, Hibernate, Microservices, Spring Boot, Spring Cloud",325481
Senior Frontend Engineer,https://www.instahyre.com/job-325819-senior-frontend-engineer-at-shield-bangalore/,Bangalore,Shield,The mobile-first risk intelligence platform,2008.0,50,"Shield is a risk intelligence company that offers solutions for device fingerprinting, enterprise-grade protection, ad fraud prevention, and alternative credit risk intelligence to empower businesses to stop fraud. ","React.js, JavaScript, Angular",325819
Video Editor,https://www.instahyre.com/job-328451-video-editor-at-scaler-academy-bangalore/,Bangalore,Scaler Academy,Accelerate your tech career,2019.0,50,"Scaler Academy is a 6-month online career accelerator to help people to take their careers to the next level without any educational, geographical, or financial constraints. . ",Video Editing,328451
Senior Software Engineer,https://www.instahyre.com/job-294943-senior-software-engineer-at-armorcode-work-from-home/,Work From Home,ArmorCode,Take charge of your application security,2020.0,10,"ArmorCode is a technology company that is building a B2B SaaS platform to visualize, orchestrate, and control application security and enable developers to identify, understand and fix code flaws faster. ","Java, Spring, Microservices, Oracle Database, Kafka",294943
Product Manager,https://www.instahyre.com/job-303001-product-manager-at-synaptic-gurgaon/,Gurgaon,Synaptic,Data Is Revolutionizing Finance | Join Synaptic To Lead This Revolution,2016.0,50,Synaptic's mission is to empower financial organisations to do more with the world's data through better insights. Founders come from IITs with significant global experience in this domain. ,"Product Management, Enterprise Software, Product Lifecycle Management, SQL, Consumer Software",303001
Senior React.js Developer,https://www.instahyre.com/job-244281-senior-reactjs-developer-at-publicis-sapient-4-bangalore-gurgaon-mumbai/,"Bangalore,Gurgaon,Mumbai",Publicis Sapient,Helping people thrive in the brave pursuit of next,1990.0,1000,Publicis Sapient is designed to address Digital Business Transformation imperative helping established organizations get their future a digitally-enabled state in the way they work & serve their customers. ,"CSS, HTML, JavaScript, React.js, TypeScript",244281
Senior Software Engineer,https://www.instahyre.com/job-321541-senior-software-engineer-at-zeta-bangalore-hyderabad/,"Bangalore,Hyderabad",Zeta,Payments with Purpose,2015.0,200,"Part of the Directi group, Zeta offers corporate solutions such as digital employee benefits, automated cafeteria and digital payment solutions. Offers cloud software to HR and cards that can be used by employees. ","Java, Spring",321541
Product Analyst,https://www.instahyre.com/job-313465-product-analyst-at-finbox-bangalore/,Bangalore,FinBox,Building modern technology infrastructure that turns brands into banks,2016.0,50,"Smartphone app for consumers to track their spending, with automated categorization of transactions, interactive visuals on spending, and bill payment reminders. Users can integrate multiple debit/credit cards into the app.","Product Management, Postman, Python, SQL, API Testing",313465
Senior Software Engineer,https://www.instahyre.com/job-323466-senior-software-engineer-at-procore-technologies-bangalore-pune/,"Bangalore,Pune",Procore Technologies,Masking construction management easy,2002.0,1000,Procore is a software development company disrupting the construction industry by providing cloud-based construction software to clients in 150+ countries with a vast user base of 2 million+ across the globe. ,Java,323466
Business Development Associate,https://www.instahyre.com/job-329892-business-development-associate-at-edugorilla-community-lucknow/,Lucknow,EduGorilla Community,India's largest education community,2016.0,200,"EduGorilla is an educational community for students, faculty and Institutes. Students can find answers of their career related queries, download study material, search coaching, schools or colleges and connect with experts.",Sales,329892
System Reliability Engineer,https://www.instahyre.com/job-329693-system-reliability-engineer-at-thoughtspot-bangalore/,Bangalore,ThoughtSpot,The only AI-powered analytics platform built for humans,2012.0,500,ThoughtSpot's AI driven platform allows companies to analyze data and build reports and dashboards - all in seconds - using a browser-based search interface. ,"IT Support, Linux, SQL, Technical Support, Virtualization",329693
Backend Developer,https://www.instahyre.com/job-317865-backend-developer-at-nuage-biztech-bangalore/,Bangalore,Nuage BizTech,"Transforming business, one step at a time",2014.0,50,"Nuage is a technology company that works with start-ups and SMBs to deliver solutions across mobility, cloud, business applications, API development, data visualization, analytics, quality assurance, and testing. ","Python, Celery, FastAPI, PostgreSQL, Django",317865
Technical Architect,https://www.instahyre.com/job-318385-technical-architect-at-nexthink-mumbai/,Mumbai,Nexthink,Human-centric IT,2004.0,500,"Nexthink is a software company known for its digital employee experience management software. It offers features like real-time analytics, instant remediation, automation, and employee feedback, etc. ","Python, C++, Java, AWS, Architecture",318385
Consultant - Sr. Big Data Engineer,https://www.instahyre.com/job-329784-consultant-sr-big-data-engineer-at-affine-bangalore/,Bangalore,Affine,Command The New,2011.0,500,"Affine provides analytics services to different verticals, prominent of which are retail, CPG, eCommerce, BFSI, and telecom. The client base comprises some Fortune 500 companies, among others. ","Scala, Spark, Big Data, AWS, SQL",329784
Python Developer,https://www.instahyre.com/job-329871-python-developer-at-nuage-biztech-mumbai/,Mumbai,Nuage BizTech,"Transforming business, one step at a time",2014.0,50,"Nuage is a technology company that works with start-ups and SMBs to deliver solutions across mobility, cloud, business applications, API development, data visualization, analytics, quality assurance, and testing. ","Python, AWS, Django, NumPy, Playwright",329871
Sr. Finance and Accounts Executive,https://www.instahyre.com/job-327655-sr-finance-and-accounts-executive-at-simplotel-bangalore/,Bangalore,Simplotel,To simplify the life of hoteliers,2013.0,50,"Simplotel offers a cloud based platform for hotels & motels to give their services & manage their bookings through their web platform. Founders have worked at Amazon, Myntra, Zomato, etc. ","Accounting, GST, Income Tax, Cash Flow Management, Legal Compliance, MIS, Payroll Management",327655
SDE - III,https://www.instahyre.com/job-314781-sde-iii-at-arya-collateral-warehousing-services-noida/,Noida,Arya Collateral Warehousing Services,India's first post harvest solution platform,1982.0,1000,"Arya Collateral Warehousing Services is an agri-tech company that offers post-harvest solutions such as warehousing, embedded finance, and market linkages to agricultural producers and buyers across India. ","Java, Spring, Data Structures, Algorithms",314781
Data Engineer - P2,https://www.instahyre.com/job-329767-data-engineer-p2-at-nielsen-gurgaon/,Gurgaon,Nielsen,"What people watch, listen to and buy",1923.0,1000,"Nielsen is a global IT & Services company that offers measurement and data analytics related solutions of consumers & markets worldwide. It specializes in TV, Radio, CPG & Retail, Books & DVDs, etc.","AWS, Python, PySpark, Docker, SQL",329767
Test Engineer,https://www.instahyre.com/job-329007-test-engineer-at-money-forward-chennai/,Chennai,Money Forward,Becoming the financial platform for all,2012.0,1000,"Money Forward is a Japan-based fintech company developing personal financial management apps and cloud platforms for accounting, tax, human resources, and financial services to serve both B2C and B2B markets. ","Performance Testing, JMeter, AWS, Performance Engineering, Security Testing",329007
Full Stack Developer (Java),https://www.instahyre.com/job-323890-full-stack-developer-java-at-coffeebeans-bangalore/,Bangalore,CoffeeBeans,Building Machine Learning based products,2017.0,50,"CoffeeBeans helps businesses with cutting edge technology. Also creates multiple products in various different domains. The main expertise lies in Mobile Apps, Responsive Web apps and Big Data Analytics.","Java, Microservices, Angular, React.js, Vue.js",323890
Staff Backend Engineer,https://www.instahyre.com/job-320143-staff-backend-engineer-at-bitgo-bangalore/,Bangalore,BitGo,Digital asset and crypto platform,2013.0,50,"BitGo is an institutional digital asset and crypto platform with liquidity, custody, wallet, exchange, and security services, processing 20% of all global Bitcoin transactions and supports 250+ coins and tokens. ","Golang, Java, Node.js, Python",320143
